Timestamp (Unix Time)	Human readable date	Pressure (mBar)	Place Code
1650083766277	Apr 16, 2022 12:36:06 AM	982.1068	
1650085362944	Apr 16, 2022 1:02:42 AM	983.81146	
1650087074932	Apr 16, 2022 1:31:14 AM	984.4114	
1650088768326	Apr 16, 2022 1:59:28 AM	983.71625	
1650090349907	Apr 16, 2022 2:25:49 AM	982.26764	
1650091926144	Apr 16, 2022 2:52:06 AM	981.611	
1650093561086	Apr 16, 2022 3:19:21 AM	980.6542	
1650094939276	Apr 16, 2022 3:42:19 AM	980.6112	
1650096546663	Apr 16, 2022 4:09:06 AM	980.6291	
1650098149839	Apr 16, 2022 4:35:49 AM	980.7553	
1650099738142	Apr 16, 2022 5:02:18 AM	980.7483	
1650101338811	Apr 16, 2022 5:28:58 AM	980.76526	
1650102915042	Apr 16, 2022 5:55:15 AM	980.88556	
1650104538235	Apr 16, 2022 6:22:18 AM	980.64606	
1650105597198	Apr 16, 2022 6:39:57 AM	980.5337	
1650107197145	Apr 16, 2022 7:06:37 AM	980.3724	
1650108192895	Apr 16, 2022 7:23:12 AM	980.3902	
1650109134581	Apr 16, 2022 7:38:54 AM	980.4633	
1650110129694	Apr 16, 2022 7:55:29 AM	980.6376	
1650111216310	Apr 16, 2022 8:13:36 AM	980.89	
1650112434467	Apr 16, 2022 8:33:54 AM	981.6015	
1650113544003	Apr 16, 2022 8:52:24 AM	981.968	
1650114633177	Apr 16, 2022 9:10:33 AM	982.31995	
1650116281226	Apr 16, 2022 9:38:01 AM	982.3656	
1650117458213	Apr 16, 2022 9:57:38 AM	982.48206	
1650118397661	Apr 16, 2022 10:13:17 AM	982.4332	
1650119332935	Apr 16, 2022 10:28:52 AM	982.71155	
1650120310937	Apr 16, 2022 10:45:10 AM	982.39557	
1650121327875	Apr 16, 2022 11:02:07 AM	982.65826	
1650122241363	Apr 16, 2022 11:17:21 AM	982.4315	
1650123173845	Apr 16, 2022 11:32:53 AM	982.1463	
1650124148348	Apr 16, 2022 11:49:08 AM	982.12335	
1650125115280	Apr 16, 2022 12:05:15 PM	982.40576	
1650126270430	Apr 16, 2022 12:24:30 PM	982.73285	
1650127848757	Apr 16, 2022 12:50:48 PM	982.508	
1650128781694	Apr 16, 2022 1:06:21 PM	982.2781	
1650129786383	Apr 16, 2022 1:23:06 PM	982.45337	
1650130688722	Apr 16, 2022 1:38:08 PM	982.32416	
1650131732850	Apr 16, 2022 1:55:32 PM	981.73553	
1650133343679	Apr 16, 2022 2:22:23 PM	981.5543	
1650134966805	Apr 16, 2022 2:49:26 PM	981.52496	
1650136518576	Apr 16, 2022 3:15:18 PM	981.42236	
1650138137361	Apr 16, 2022 3:42:17 PM	981.21387	
1650139725681	Apr 16, 2022 4:08:45 PM	981.182	
1650140937662	Apr 16, 2022 4:28:57 PM	980.539	
1650141887639	Apr 16, 2022 4:44:47 PM	981.19366	
1650142868486	Apr 16, 2022 5:01:08 PM	980.8964	
1650143789020	Apr 16, 2022 5:16:29 PM	980.78314	
1650144752325	Apr 16, 2022 5:32:32 PM	981.14905	
1650145735854	Apr 16, 2022 5:48:55 PM	981.2345	
1650146644360	Apr 16, 2022 6:04:04 PM	981.4109	
1650146961075	Apr 16, 2022 6:09:21 PM	981.4519	
1650148121129	Apr 16, 2022 6:28:41 PM	981.5433	
1650149211918	Apr 16, 2022 6:46:51 PM	981.52155	
1650150787227	Apr 16, 2022 7:13:07 PM	981.6523	
1650152299627	Apr 16, 2022 7:38:19 PM	981.73346	
1650153875205	Apr 16, 2022 8:04:35 PM	982.1187	
1650154968506	Apr 16, 2022 8:22:48 PM	982.4455	
1650156545259	Apr 16, 2022 8:49:05 PM	982.7494	
1650158155201	Apr 16, 2022 9:15:55 PM	983.05585	
1650159731568	Apr 16, 2022 9:42:11 PM	983.5012	
1650161354018	Apr 16, 2022 10:09:14 PM	983.8767	
1650162292613	Apr 16, 2022 10:24:52 PM	983.9001	
1650163903091	Apr 16, 2022 10:51:43 PM	984.32404	
1650165557528	Apr 16, 2022 11:19:17 PM	984.5393	
1650167133481	Apr 16, 2022 11:45:33 PM	984.92584	
1650168763993	Apr 17, 2022 12:12:43 AM	984.953	
1650170347214	Apr 17, 2022 12:39:07 AM	985.33215	
1650171947109	Apr 17, 2022 1:05:47 AM	985.7027	
1650173548826	Apr 17, 2022 1:32:28 AM	985.86505	
1650174680384	Apr 17, 2022 1:51:20 AM	986.10645	
1650176220394	Apr 17, 2022 2:17:00 AM	986.3241	
1650177803514	Apr 17, 2022 2:43:23 AM	986.3551	
1650179378783	Apr 17, 2022 3:09:38 AM	986.26227	
1650181033069	Apr 17, 2022 3:37:13 AM	986.25757	
1650182608343	Apr 17, 2022 4:03:28 AM	986.4095	
1650184191258	Apr 17, 2022 4:29:51 AM	986.5935	
1650185792671	Apr 17, 2022 4:56:32 AM	986.83405	
1650187367946	Apr 17, 2022 5:22:47 AM	987.1286	
1650188560876	Apr 17, 2022 5:42:40 AM	987.22186	
1650189945177	Apr 17, 2022 6:05:45 AM	987.3766	
1650190943639	Apr 17, 2022 6:22:23 AM	987.3944	
1650192057549	Apr 17, 2022 6:40:57 AM	987.5944	
1650193785865	Apr 17, 2022 7:09:45 AM	987.9639	
1650194686540	Apr 17, 2022 7:24:46 AM	988.23145	
1650195636183	Apr 17, 2022 7:40:36 AM	988.8371	
1650196654149	Apr 17, 2022 7:57:34 AM	988.9	
1650198229474	Apr 17, 2022 8:23:49 AM	989.10913	
1650199807907	Apr 17, 2022 8:50:07 AM	988.91595	
1650201527889	Apr 17, 2022 9:18:47 AM	989.3448	
1650202479484	Apr 17, 2022 9:34:39 AM	989.17755	
1650203457286	Apr 17, 2022 9:50:57 AM	989.0759	
1650204704298	Apr 17, 2022 10:11:44 AM	989.16455	
1650205707323	Apr 17, 2022 10:28:27 AM	989.1886	
1650207363624	Apr 17, 2022 10:56:03 AM	989.3539	
1650208442294	Apr 17, 2022 11:14:02 AM	988.9246	
1650209522548	Apr 17, 2022 11:32:02 AM	988.9287	
1650211133570	Apr 17, 2022 11:58:53 AM	988.5303	
1650212190141	Apr 17, 2022 12:16:30 PM	988.30524	
1650213772751	Apr 17, 2022 12:42:52 PM	987.88916	
1650214760855	Apr 17, 2022 12:59:20 PM	987.7967	
1650215873559	Apr 17, 2022 1:17:53 PM	987.65857	
1650216492933	Apr 17, 2022 1:28:12 PM	987.6046	
1650216512192	Apr 17, 2022 1:28:32 PM	987.58124	
1650216723127	Apr 17, 2022 1:32:03 PM	987.6666	
1650218298486	Apr 17, 2022 1:58:18 PM	987.3139	
1650219611492	Apr 17, 2022 2:20:11 PM	987.227	
1650220898414	Apr 17, 2022 2:41:38 PM	987.40015	
1650221855388	Apr 17, 2022 2:57:35 PM	986.9971	
1650222874351	Apr 17, 2022 3:14:34 PM	986.85046	
1650223825377	Apr 17, 2022 3:30:25 PM	986.7151	
1650224759645	Apr 17, 2022 3:45:59 PM	986.4131	
1650226166310	Apr 17, 2022 4:09:26 PM	986.1692	
1650227374330	Apr 17, 2022 4:29:34 PM	985.8844	
1650228344824	Apr 17, 2022 4:45:44 PM	985.6466	
1650229275858	Apr 17, 2022 5:01:15 PM	985.384	
1650230300571	Apr 17, 2022 5:18:20 PM	985.38654	
1650231262271	Apr 17, 2022 5:34:22 PM	985.1126	
1650232256216	Apr 17, 2022 5:50:56 PM	984.7216	
1650233250588	Apr 17, 2022 6:07:30 PM	984.57544	
1650234222269	Apr 17, 2022 6:23:42 PM	984.2565	
1650235298961	Apr 17, 2022 6:41:38 PM	984.1102	
1650236299234	Apr 17, 2022 6:58:19 PM	984.2932	
1650237254885	Apr 17, 2022 7:14:14 PM	984.1995	
1650238254585	Apr 17, 2022 7:30:54 PM	983.97766	
1650239215192	Apr 17, 2022 7:46:55 PM	983.9167	
1650240634724	Apr 17, 2022 8:10:34 PM	983.9424	
1650242210245	Apr 17, 2022 8:36:50 PM	984.0852	
1650243790769	Apr 17, 2022 9:03:10 PM	983.953	
1650245367173	Apr 17, 2022 9:29:27 PM	983.72284	
1650246514406	Apr 17, 2022 9:48:34 PM	983.42303	
1650247607953	Apr 17, 2022 10:06:47 PM	982.7662	
1650248612008	Apr 17, 2022 10:23:32 PM	982.39453	
1650249539090	Apr 17, 2022 10:38:59 PM	982.1225	
1650250686123	Apr 17, 2022 10:58:06 PM	981.9946	
1650252084099	Apr 17, 2022 11:21:24 PM	981.8877	
1650253660141	Apr 17, 2022 11:47:40 PM	981.50885	
1650254857034	Apr 18, 2022 12:07:37 AM	981.42615	
1650256438739	Apr 18, 2022 12:33:58 AM	981.18964	
1650258001361	Apr 18, 2022 1:00:01 AM	980.9302	
1650259404007	Apr 18, 2022 1:23:24 AM	980.6503	
1650260983710	Apr 18, 2022 1:49:43 AM	980.1482	
1650262665865	Apr 18, 2022 2:17:45 AM	979.6618	
1650264348115	Apr 18, 2022 2:45:48 AM	978.8538	
1650266030554	Apr 18, 2022 3:13:50 AM	978.0948	
1650267606942	Apr 18, 2022 3:40:06 AM	977.7242	
1650269184682	Apr 18, 2022 4:06:24 AM	977.4987	
1650270761909	Apr 18, 2022 4:32:41 AM	977.97986	
1650272348603	Apr 18, 2022 4:59:08 AM	978.21313	
1650273982584	Apr 18, 2022 5:26:22 AM	978.15985	
1650275642565	Apr 18, 2022 5:54:02 AM	977.5106	
1650277114889	Apr 18, 2022 6:18:34 AM	977.7491	
1650277814691	Apr 18, 2022 6:30:14 AM	977.8717	
1650278718821	Apr 18, 2022 6:45:18 AM	978.15857	
1650279621566	Apr 18, 2022 7:00:21 AM	978.4089	
1650280681834	Apr 18, 2022 7:18:01 AM	978.5017	
1650281656444	Apr 18, 2022 7:34:16 AM	978.92676	
1650282696427	Apr 18, 2022 7:51:36 AM	978.8641	
1650283620849	Apr 18, 2022 8:07:00 AM	978.93225	
1650284578510	Apr 18, 2022 8:22:58 AM	979.4533	
1650285644811	Apr 18, 2022 8:40:44 AM	979.5551	
1650286690652	Apr 18, 2022 8:58:10 AM	980.0685	
1650287594163	Apr 18, 2022 9:13:14 AM	981.3405	
1650288501443	Apr 18, 2022 9:28:21 AM	981.51306	
1650289452589	Apr 18, 2022 9:44:12 AM	980.70917	
1650290471573	Apr 18, 2022 10:01:11 AM	980.876	
1650291428929	Apr 18, 2022 10:17:08 AM	980.93445	
1650292709670	Apr 18, 2022 10:38:29 AM	980.992	
1650293679552	Apr 18, 2022 10:54:39 AM	981.318	
1650295145633	Apr 18, 2022 11:19:05 AM	981.6387	
1650296745253	Apr 18, 2022 11:45:45 AM	981.96716	
1650298359308	Apr 18, 2022 12:12:39 PM	982.1869	
1650299324105	Apr 18, 2022 12:28:44 PM	982.00946	
1650300247607	Apr 18, 2022 12:44:07 PM	982.1684	
1650301223593	Apr 18, 2022 1:00:23 PM	982.24854	
1650302173008	Apr 18, 2022 1:16:13 PM	982.4685	
1650303259702	Apr 18, 2022 1:34:19 PM	982.1965	
1650304419944	Apr 18, 2022 1:53:39 PM	982.3684	
1650305352580	Apr 18, 2022 2:09:12 PM	982.52545	
1650306984494	Apr 18, 2022 2:36:24 PM	982.74194	
1650308566571	Apr 18, 2022 3:02:46 PM	983.0966	
1650310148244	Apr 18, 2022 3:29:08 PM	983.2743	
1650311762292	Apr 18, 2022 3:56:02 PM	983.38586	
1650313387555	Apr 18, 2022 4:23:07 PM	983.13574	
1650314344046	Apr 18, 2022 4:39:04 PM	983.42194	
1650315430058	Apr 18, 2022 4:57:10 PM	983.5435	
1650316487312	Apr 18, 2022 5:14:47 PM	983.6003	
1650317561716	Apr 18, 2022 5:32:41 PM	983.8982	
1650318608459	Apr 18, 2022 5:50:08 PM	983.99615	
1650319421579	Apr 18, 2022 6:03:41 PM	984.1079	
1650320432305	Apr 18, 2022 6:20:32 PM	984.20544	
1650321708435	Apr 18, 2022 6:41:48 PM	984.3385	
1650323116089	Apr 18, 2022 7:05:16 PM	984.5115	
1650324207457	Apr 18, 2022 7:23:27 PM	984.5599	
1650325188194	Apr 18, 2022 7:39:48 PM	984.5021	
1650326099043	Apr 18, 2022 7:54:59 PM	984.47894	
1650327558113	Apr 18, 2022 8:19:18 PM	984.69336	
1650328850870	Apr 18, 2022 8:40:50 PM	984.7312	
1650329480037	Apr 18, 2022 8:51:20 PM	984.71606	
1650330692353	Apr 18, 2022 9:11:32 PM	984.69336	
1650331839306	Apr 18, 2022 9:30:39 PM	984.86566	
1650332809325	Apr 18, 2022 9:46:49 PM	984.9862	
1650334299675	Apr 18, 2022 10:11:39 PM	985.20526	
1650335274315	Apr 18, 2022 10:27:54 PM	984.8087	
1650336439336	Apr 18, 2022 10:47:19 PM	984.4993	
1650337819472	Apr 18, 2022 11:10:19 PM	984.69824	
1650339395283	Apr 18, 2022 11:36:35 PM	984.9611	
1650341012811	Apr 19, 2022 12:03:32 AM	985.0686	
1650342614214	Apr 19, 2022 12:30:14 AM	984.9307	
1650344267775	Apr 19, 2022 12:57:47 AM	985.01337	
1650345909914	Apr 19, 2022 1:25:09 AM	984.90796	
1650347486170	Apr 19, 2022 1:51:26 AM	985.02783	
1650348904258	Apr 19, 2022 2:15:04 AM	985.1145	
1650350101155	Apr 19, 2022 2:35:01 AM	984.9647	
1650351418169	Apr 19, 2022 2:56:58 AM	984.73987	
1650352807846	Apr 19, 2022 3:20:07 AM	984.6152	
1650354428662	Apr 19, 2022 3:47:08 AM	984.6062	
1650356101829	Apr 19, 2022 4:15:01 AM	984.81573	
1650357678096	Apr 19, 2022 4:41:18 AM	985.03674	
1650359263592	Apr 19, 2022 5:07:43 AM	984.9481	
1650360907768	Apr 19, 2022 5:35:07 AM	985.05884	
1650362263074	Apr 19, 2022 5:57:43 AM	985.26306	
1650363416043	Apr 19, 2022 6:16:56 AM	985.29535	
1650364568042	Apr 19, 2022 6:36:08 AM	985.6394	
1650365542726	Apr 19, 2022 6:52:22 AM	985.8995	
1650366600426	Apr 19, 2022 7:10:00 AM	986.0548	
1650367573983	Apr 19, 2022 7:26:13 AM	986.27454	
1650368563023	Apr 19, 2022 7:42:43 AM	986.7155	
1650369489022	Apr 19, 2022 7:58:09 AM	986.9401	
1650370406925	Apr 19, 2022 8:13:26 AM	987.10864	
1650371370934	Apr 19, 2022 8:29:30 AM	986.96796	
1650372974665	Apr 19, 2022 8:56:14 AM	987.39655	
1650374034938	Apr 19, 2022 9:13:54 AM	987.5834	
1650375184920	Apr 19, 2022 9:33:04 AM	987.6769	
1650376311723	Apr 19, 2022 9:51:51 AM	987.74677	
1650377976879	Apr 19, 2022 10:19:36 AM	987.89825	
1650379621017	Apr 19, 2022 10:47:01 AM	988.1622	
1650380978902	Apr 19, 2022 11:09:38 AM	988.52814	
1650381945093	Apr 19, 2022 11:25:45 AM	988.5987	
1650382854271	Apr 19, 2022 11:40:54 AM	988.8358	
1650383785843	Apr 19, 2022 11:56:25 AM	988.95374	
1650384788933	Apr 19, 2022 12:13:08 PM	988.94867	
1650385690983	Apr 19, 2022 12:28:10 PM	988.8724	
1650386610068	Apr 19, 2022 12:43:30 PM	988.7017	
1650387536843	Apr 19, 2022 12:58:56 PM	988.95013	
1650388570844	Apr 19, 2022 1:16:10 PM	988.8144	
1650389622034	Apr 19, 2022 1:33:42 PM	987.6547	
1650390565832	Apr 19, 2022 1:49:25 PM	988.5432	
1650391508845	Apr 19, 2022 2:05:08 PM	988.48096	
1650392598835	Apr 19, 2022 2:23:18 PM	988.4401	
1650393956795	Apr 19, 2022 2:45:56 PM	988.37787	
1650394605893	Apr 19, 2022 2:56:45 PM	988.3626	
1650395640670	Apr 19, 2022 3:14:00 PM	988.6148	
1650396640650	Apr 19, 2022 3:30:40 PM	988.36597	
1650397871706	Apr 19, 2022 3:51:11 PM	988.17535	
1650399187778	Apr 19, 2022 4:13:07 PM	988.1036	
1650400405736	Apr 19, 2022 4:33:25 PM	988.0056	
1650401620287	Apr 19, 2022 4:53:40 PM	987.96924	
1650402706768	Apr 19, 2022 5:11:46 PM	987.80884	
1650403828625	Apr 19, 2022 5:30:28 PM	987.97034	
1650404797282	Apr 19, 2022 5:46:37 PM	987.89404	
1650405769383	Apr 19, 2022 6:02:49 PM	987.8509	
1650406721282	Apr 19, 2022 6:18:41 PM	987.8694	
1650408301337	Apr 19, 2022 6:45:01 PM	987.8855	
1650409319604	Apr 19, 2022 7:01:59 PM	987.9531	
1650410411938	Apr 19, 2022 7:20:11 PM	988.1624	
1650411494571	Apr 19, 2022 7:38:14 PM	988.2251	
1650413071847	Apr 19, 2022 8:04:31 PM	988.00836	
1650414657050	Apr 19, 2022 8:30:57 PM	988.254	
1650415995545	Apr 19, 2022 8:53:15 PM	988.4408	
1650417571578	Apr 19, 2022 9:19:31 PM	988.7457	
1650418879724	Apr 19, 2022 9:41:19 PM	988.88	
1650420472958	Apr 19, 2022 10:07:52 PM	989.14374	
1650421495939	Apr 19, 2022 10:24:55 PM	988.92084	
1650423074609	Apr 19, 2022 10:51:14 PM	989.2321	
1650424409104	Apr 19, 2022 11:13:29 PM	989.4274	
1650425884655	Apr 19, 2022 11:38:04 PM	989.63586	
1650427516383	Apr 20, 2022 12:05:16 AM	989.7781	
1650429117801	Apr 20, 2022 12:31:57 AM	989.94696	
1650430719216	Apr 20, 2022 12:58:39 AM	990.0237	
1650432320646	Apr 20, 2022 1:25:20 AM	990.45294	
1650433952000	Apr 20, 2022 1:52:32 AM	990.9377	
1650435553417	Apr 20, 2022 2:19:13 AM	990.56854	
1650437154847	Apr 20, 2022 2:45:54 AM	990.3618	
1650438737811	Apr 20, 2022 3:12:17 AM	990.63635	
1650440357680	Apr 20, 2022 3:39:17 AM	990.5528	
1650441959106	Apr 20, 2022 4:05:59 AM	990.50653	
1650443540429	Apr 20, 2022 4:32:20 AM	990.1992	
1650445161944	Apr 20, 2022 4:59:21 AM	990.88135	
1650446763369	Apr 20, 2022 5:26:03 AM	990.35986	
1650447753152	Apr 20, 2022 5:42:33 AM	990.2058	
1650448838243	Apr 20, 2022 6:00:38 AM	990.6629	
1650449821816	Apr 20, 2022 6:17:01 AM	990.4538	
1650450926865	Apr 20, 2022 6:35:26 AM	990.37646	
1650452522717	Apr 20, 2022 7:02:02 AM	991.06793	
1650453687403	Apr 20, 2022 7:21:27 AM	990.9351	
1650454597990	Apr 20, 2022 7:36:37 AM	991.467	
1650455600082	Apr 20, 2022 7:53:20 AM	991.57513	
1650456739008	Apr 20, 2022 8:12:19 AM	991.8287	
1650458314327	Apr 20, 2022 8:38:34 AM	991.4972	
1650459243561	Apr 20, 2022 8:54:03 AM	991.6164	
1650460273981	Apr 20, 2022 9:11:13 AM	991.51733	
1650461664789	Apr 20, 2022 9:34:24 AM	991.4615	
1650462574133	Apr 20, 2022 9:49:34 AM	991.1844	
1650463481637	Apr 20, 2022 10:04:41 AM	990.73193	
1650464599598	Apr 20, 2022 10:23:19 AM	990.9566	
1650466188793	Apr 20, 2022 10:49:48 AM	991.0809	
1650467325847	Apr 20, 2022 11:08:45 AM	991.09595	
1650468298196	Apr 20, 2022 11:24:58 AM	991.1013	
1650469248805	Apr 20, 2022 11:40:48 AM	991.0239	
1650470454441	Apr 20, 2022 12:00:54 PM	990.8123	
1650471430986	Apr 20, 2022 12:17:10 PM	990.8841	
1650472373373	Apr 20, 2022 12:32:53 PM	990.3286	
1650473573528	Apr 20, 2022 12:52:53 PM	988.83325	
1650474639609	Apr 20, 2022 1:10:39 PM	990.33203	
1650475656730	Apr 20, 2022 1:27:36 PM	989.94104	
1650476762735	Apr 20, 2022 1:46:02 PM	989.6756	
1650478347440	Apr 20, 2022 2:12:27 PM	989.3161	
1650479922743	Apr 20, 2022 2:38:42 PM	988.76355	
1650481055610	Apr 20, 2022 2:57:35 PM	988.0876	
1650482656738	Apr 20, 2022 3:24:16 PM	987.36725	
1650484258434	Apr 20, 2022 3:50:58 PM	987.2389	
1650485846616	Apr 20, 2022 4:17:26 PM	986.9964	
1650487445070	Apr 20, 2022 4:44:05 PM	986.3381	
1650489058728	Apr 20, 2022 5:10:58 PM	986.59607	
1650489981219	Apr 20, 2022 5:26:21 PM	986.47473	
1650491556513	Apr 20, 2022 5:52:36 PM	986.2854	
1650492529585	Apr 20, 2022 6:08:49 PM	986.0232	
1650493444882	Apr 20, 2022 6:24:04 PM	985.7533	
1650494364346	Apr 20, 2022 6:39:24 PM	985.8438	
1650494377689	Apr 20, 2022 6:39:37 PM	985.7072	
1650494483845	Apr 20, 2022 6:41:23 PM	985.8115	
1650495505335	Apr 20, 2022 6:58:25 PM	985.7408	
1650496453048	Apr 20, 2022 7:14:13 PM	985.3553	
1650497426635	Apr 20, 2022 7:30:26 PM	985.70294	
1650498336234	Apr 20, 2022 7:45:36 PM	985.4014	
1650499270437	Apr 20, 2022 8:01:10 PM	985.36	
1650500614905	Apr 20, 2022 8:23:34 PM	985.53125	
1650501732837	Apr 20, 2022 8:42:12 PM	986.29175	
1650503329570	Apr 20, 2022 9:08:49 PM	986.286	
1650505033336	Apr 20, 2022 9:37:13 PM	986.2754	
1650506399870	Apr 20, 2022 9:59:59 PM	986.62964	
1650507329795	Apr 20, 2022 10:15:29 PM	986.5757	
1650508355745	Apr 20, 2022 10:32:35 PM	986.1409	
1650509573017	Apr 20, 2022 10:52:53 PM	986.5417	
1650510719794	Apr 20, 2022 11:11:59 PM	986.40546	
1650512050770	Apr 20, 2022 11:34:10 PM	985.87976	
1650513651172	Apr 21, 2022 12:00:51 AM	986.193	
1650515242773	Apr 21, 2022 12:27:22 AM	986.1955	
1650516824042	Apr 21, 2022 12:53:44 AM	987.07635	
1650518425454	Apr 21, 2022 1:20:25 AM	986.02423	
1650520001725	Apr 21, 2022 1:46:41 AM	986.92224	
